ABS 	data_type       	    #ABS (absolute), REL (tangential), DIF (differential coorinates) or CPV (camera pointing vector)
Triton 	moon_entry         	    #Target body
0		time_entry             	#First time entry
3		amount_time_entries  	#Amount of time entries
DATE    time_type          	    #JD, MJD, J2000, DATE, MINsinceJDaddingtheJD
utc		time_scale		        #time scale,lower case
0		time_delta          	#hours away from standard time scale (i.e. utc-3 is -3)
3		RA_entry           	    #First RA or X entry
6		DEC_entry             	#First DEC or Y entry
1		number_observatories  	#Amount of observatories, needs extra definition which one if 1
286		observatory       	    #Ignored if more than 1 observatory
0		observatory_entrace	    #Ignored if 1 observatory
8		relative_body_entry  	#Ignored if ABS, can either be a name or entry position
False	process_relative        #Switch for processing relative observations or not
2020 11 16.502274 23 17 17.6516 -05 47 33.924
2020 11 16.502853 23 17 17.6485 -05 47 33.900
2020 11 16.504589 23 17 17.6428 -05 47 33.978
2020 11 16.505168 23 17 17.6408 -05 47 33.922
2020 11 16.505747 23 17 17.6452 -05 47 33.937
2020 11 16.506325 23 17 17.6417 -05 47 33.957
2020 11 16.530041 23 17 17.5803 -05 47 34.539
2020 11 16.530619 23 17 17.5776 -05 47 34.541
2020 11 16.531198 23 17 17.5768 -05 47 34.512
2020 11 16.531777 23 17 17.5766 -05 47 34.493
2020 11 16.532355 23 17 17.5756 -05 47 34.525
2020 11 16.533513 23 17 17.5709 -05 47 34.550
2020 11 16.534670 23 17 17.5704 -05 47 34.557
2020 11 16.535249 23 17 17.5713 -05 47 34.580
2020 11 16.535816 23 17 17.5672 -05 47 34.656
2020 11 16.536395 23 17 17.5685 -05 47 34.629
2020 11 16.536973 23 17 17.5614 -05 47 34.687
2020 11 16.537552 23 17 17.5642 -05 47 34.595
2020 11 16.538131 23 17 17.5613 -05 47 34.645
2020 11 16.539288 23 17 17.5571 -05 47 34.665
2020 11 16.539867 23 17 17.5573 -05 47 34.699
2020 11 16.540446 23 17 17.5579 -05 47 34.712
2020 11 16.541024 23 17 17.5564 -05 47 34.711
2020 11 16.541603 23 17 17.5542 -05 47 34.665
2020 11 16.542760 23 17 17.5480 -05 47 34.762
2020 11 16.543339 23 17 17.5531 -05 47 34.753
2020 11 16.544497 23 17 17.5473 -05 47 34.857
2020 11 16.545075 23 17 17.5492 -05 47 34.805
2020 11 16.545654 23 17 17.5394 -05 47 34.809
2020 11 16.547390 23 17 17.5438 -05 47 34.835
2020 11 16.547969 23 17 17.5316 -05 47 34.854
2020 11 16.548547 23 17 17.5348 -05 47 34.954
2020 11 16.549693 23 17 17.5324 -05 47 34.901
2020 11 16.550851 23 17 17.5295 -05 47 34.889
2020 11 16.551429 23 17 17.5274 -05 47 34.938
2020 11 16.552008 23 17 17.5259 -05 47 34.985
2020 11 16.558374 23 17 17.5118 -05 47 35.102
2020 11 16.558953 23 17 17.5103 -05 47 35.113
2020 11 16.560110 23 17 17.5029 -05 47 35.088
2020 11 16.560689 23 17 17.5092 -05 47 35.139
2020 11 16.561267 23 17 17.5022 -05 47 35.147
2020 11 16.561834 23 17 17.5030 -05 47 35.160
2020 11 16.562413 23 17 17.5047 -05 47 35.177
2020 11 16.562992 23 17 17.4989 -05 47 35.211
2020 11 16.563571 23 17 17.5000 -05 47 35.195
2020 11 16.564149 23 17 17.4998 -05 47 35.150
2020 11 16.564728 23 17 17.4967 -05 47 35.301
2020 11 16.565307 23 17 17.4950 -05 47 35.175
2020 11 16.565885 23 17 17.4936 -05 47 35.241
2020 11 16.567043 23 17 17.4865 -05 47 35.305
2020 11 16.567622 23 17 17.4857 -05 47 35.313
2020 11 16.568200 23 17 17.4885 -05 47 35.305
2020 11 16.569358 23 17 17.4836 -05 47 35.327
2020 11 16.569936 23 17 17.4841 -05 47 35.327
2020 11 16.570515 23 17 17.4829 -05 47 35.333
2020 11 16.571094 23 17 17.4794 -05 47 35.330
2020 11 16.571672 23 17 17.4735 -05 47 35.366
2020 11 16.572818 23 17 17.4754 -05 47 35.393
2020 11 16.578027 23 17 17.4573 -05 47 35.490
2020 11 16.578605 23 17 17.4558 -05 47 35.559
2020 11 16.579184 23 17 17.4556 -05 47 35.455
2020 11 16.586696 23 17 17.4416 -05 47 35.663
2020 11 16.587274 23 17 17.4377 -05 47 35.680
2020 11 16.588432 23 17 17.4382 -05 47 35.728
2020 11 16.589010 23 17 17.4385 -05 47 35.709
2020 11 16.589589 23 17 17.4336 -05 47 35.760
2020 11 16.590747 23 17 17.4306 -05 47 35.745
2020 11 16.593640 23 17 17.4235 -05 47 35.876
2020 11 16.597679 23 17 17.4134 -05 47 35.879
2020 11 16.598258 23 17 17.4161 -05 47 35.879
2020 11 16.598837 23 17 17.4101 -05 47 35.940
2020 11 16.599416 23 17 17.4079 -05 47 35.970
2020 11 16.599994 23 17 17.4099 -05 47 35.947
2020 11 16.600573 23 17 17.4069 -05 47 35.990
2020 11 16.601730 23 17 17.4034 -05 47 36.019
2020 11 16.602309 23 17 17.4017 -05 47 35.977
2020 11 16.602888 23 17 17.4020 -05 47 35.981
2020 11 16.603466 23 17 17.3989 -05 47 36.008
2020 11 16.604045 23 17 17.3998 -05 47 36.013
2020 11 16.606939 23 17 17.3910 -05 47 36.104
2020 11 16.607517 23 17 17.3879 -05 47 36.107
2020 11 16.608096 23 17 17.3899 -05 47 36.124
2020 11 16.609253 23 17 17.3865 -05 47 36.155
2020 11 16.610399 23 17 17.3828 -05 47 36.151
2020 11 16.611557 23 17 17.3825 -05 47 36.200
2020 11 16.621973 23 17 17.3511 -05 47 36.428
2020 11 16.623131 23 17 17.3517 -05 47 36.406
2020 11 16.623709 23 17 17.3481 -05 47 36.442
2020 11 17.505029 23 17 15.2721 -05 47 48.388 
2020 11 17.505608 23 17 15.2723 -05 47 48.413 
2020 11 17.506186 23 17 15.2702 -05 47 48.352 
2020 11 17.506765 23 17 15.2695 -05 47 48.362 
2020 11 17.507344 23 17 15.2681 -05 47 48.422 
2020 11 17.507922 23 17 15.2668 -05 47 48.352 
2020 11 17.508501 23 17 15.2665 -05 47 48.369 
2020 11 17.509080 23 17 15.2663 -05 47 48.367 
2020 11 17.509659 23 17 15.2620 -05 47 48.367 
2020 11 17.510237 23 17 15.2609 -05 47 48.371 
2020 11 17.510816 23 17 15.2618 -05 47 48.368 
2020 11 17.511395 23 17 15.2578 -05 47 48.403 
2020 11 17.511973 23 17 15.2569 -05 47 48.391 
2020 11 17.512552 23 17 15.2553 -05 47 48.371 
2020 11 17.513131 23 17 15.2531 -05 47 48.424 
2020 11 17.513709 23 17 15.2521 -05 47 48.431 
2020 11 17.514277 23 17 15.2501 -05 47 48.408 
2020 11 17.514855 23 17 15.2500 -05 47 48.404 
2020 11 17.515434 23 17 15.2496 -05 47 48.413 
2020 11 17.516013 23 17 15.2459 -05 47 48.450 
2020 11 17.517170 23 17 15.2456 -05 47 48.449 
2020 11 17.517749 23 17 15.2435 -05 47 48.449 
2020 11 17.518328 23 17 15.2419 -05 47 48.467 
2020 11 17.518906 23 17 15.2391 -05 47 48.467 
2020 11 17.520064 23 17 15.2355 -05 47 48.475 
2020 11 17.520642 23 17 15.2365 -05 47 48.434 
2020 11 17.521221 23 17 15.2355 -05 47 48.485 
2020 11 17.521800 23 17 15.2338 -05 47 48.432 
2020 11 17.523536 23 17 15.2291 -05 47 48.452 
2020 11 17.524115 23 17 15.2286 -05 47 48.448 
2020 11 17.524693 23 17 15.2256 -05 47 48.491 
2020 11 17.525272 23 17 15.2248 -05 47 48.503 
2020 11 17.525851 23 17 15.2249 -05 47 48.475 
2020 11 17.527008 23 17 15.2217 -05 47 48.463 
2020 11 17.527575 23 17 15.2202 -05 47 48.489 
2020 11 17.528154 23 17 15.2179 -05 47 48.475 
2020 11 17.528733 23 17 15.2182 -05 47 48.454 
2020 11 17.529890 23 17 15.2135 -05 47 48.500 
2020 11 17.530469 23 17 15.2124 -05 47 48.489 
2020 11 17.531047 23 17 15.2128 -05 47 48.538 
2020 11 17.531626 23 17 15.2102 -05 47 48.500 
2020 11 17.532205 23 17 15.2088 -05 47 48.458 
2020 11 17.532784 23 17 15.2087 -05 47 48.520 
2020 11 17.533362 23 17 15.2082 -05 47 48.524 
2020 11 17.535098 23 17 15.2041 -05 47 48.485 
2020 11 17.535677 23 17 15.2026 -05 47 48.524 
2020 11 17.536256 23 17 15.1994 -05 47 48.544 
2020 11 17.536834 23 17 15.1992 -05 47 48.522 
2020 11 17.537413 23 17 15.1958 -05 47 48.572 
2020 11 17.538571 23 17 15.1939 -05 47 48.598 
2020 11 17.539149 23 17 15.1949 -05 47 48.526 
2020 11 17.539728 23 17 15.1904 -05 47 48.596 
2020 11 17.540307 23 17 15.1928 -05 47 48.551 
2020 11 17.540885 23 17 15.1909 -05 47 48.535 
2020 11 17.542043 23 17 15.1873 -05 47 48.598 
2020 11 17.542610 23 17 15.1867 -05 47 48.582 
2020 11 17.543189 23 17 15.1827 -05 47 48.554 
2020 11 17.543767 23 17 15.1817 -05 47 48.581 
2020 11 17.544925 23 17 15.1793 -05 47 48.581 
2020 11 17.546082 23 17 15.1771 -05 47 48.593 
2020 11 17.547240 23 17 15.1755 -05 47 48.574 
2020 11 17.547818 23 17 15.1740 -05 47 48.608 
2020 11 17.548397 23 17 15.1728 -05 47 48.642 
2020 11 17.549554 23 17 15.1700 -05 47 48.606 
2020 11 17.550133 23 17 15.1681 -05 47 48.584 
2020 11 17.550712 23 17 15.1681 -05 47 48.590 
2020 11 17.551291 23 17 15.1672 -05 47 48.624 
2020 11 17.551869 23 17 15.1651 -05 47 48.596 
2020 11 17.553027 23 17 15.1622 -05 47 48.630 
2020 11 17.553605 23 17 15.1611 -05 47 48.621 
2020 11 17.554184 23 17 15.1591 -05 47 48.601 
2020 11 17.555341 23 17 15.1562 -05 47 48.658 
2020 11 17.556499 23 17 15.1528 -05 47 48.611 
2020 11 17.557645 23 17 15.1508 -05 47 48.670 
2020 11 17.558223 23 17 15.1497 -05 47 48.631 
2020 11 17.558802 23 17 15.1473 -05 47 48.612 
2020 11 17.559381 23 17 15.1467 -05 47 48.671 
2020 11 17.559959 23 17 15.1450 -05 47 48.647 
2020 11 17.560538 23 17 15.1449 -05 47 48.645 
2020 11 17.561117 23 17 15.1428 -05 47 48.654 
2020 11 17.561696 23 17 15.1411 -05 47 48.663 
2020 11 17.562274 23 17 15.1400 -05 47 48.642 
2020 11 17.562853 23 17 15.1392 -05 47 48.659 
2020 11 17.563432 23 17 15.1388 -05 47 48.701 
2020 11 17.564010 23 17 15.1359 -05 47 48.669 
2020 11 17.564589 23 17 15.1341 -05 47 48.682 
2020 11 17.565168 23 17 15.1349 -05 47 48.679 
2020 11 17.565747 23 17 15.1331 -05 47 48.667 
2020 11 17.566325 23 17 15.1298 -05 47 48.684 
2020 11 17.566904 23 17 15.1307 -05 47 48.690 
2020 11 17.567483 23 17 15.1289 -05 47 48.668 
2020 11 17.568061 23 17 15.1275 -05 47 48.702 
2020 11 17.568640 23 17 15.1239 -05 47 48.653 
2020 11 17.569219 23 17 15.1236 -05 47 48.680 
2020 11 17.569786 23 17 15.1233 -05 47 48.718 
2020 11 17.570365 23 17 15.1231 -05 47 48.713 
2020 11 17.570943 23 17 15.1205 -05 47 48.690 
2020 11 17.571522 23 17 15.1191 -05 47 48.690 
2020 11 17.572679 23 17 15.1172 -05 47 48.702 
2020 11 17.573258 23 17 15.1153 -05 47 48.686 
2020 11 17.573837 23 17 15.1126 -05 47 48.719 
2020 11 17.574416 23 17 15.1123 -05 47 48.718 
2020 11 17.574994 23 17 15.1108 -05 47 48.745 
2020 11 17.575573 23 17 15.1097 -05 47 48.709 
2020 11 17.576152 23 17 15.1101 -05 47 48.703 
2020 11 17.576730 23 17 15.1058 -05 47 48.723 
2020 11 17.578466 23 17 15.1024 -05 47 48.725 
2020 11 17.579045 23 17 15.1017 -05 47 48.751 
2020 11 17.579624 23 17 15.1020 -05 47 48.736 
2020 11 17.580781 23 17 15.0993 -05 47 48.724 
2020 11 17.581360 23 17 15.0967 -05 47 48.723 
2020 11 17.581939 23 17 15.0967 -05 47 48.709 
2020 11 17.583663 23 17 15.0892 -05 47 48.747 
2020 11 17.584242 23 17 15.0902 -05 47 48.737 
2020 11 17.584821 23 17 15.0887 -05 47 48.741 
2020 11 17.585399 23 17 15.0862 -05 47 48.792 
2020 11 17.585978 23 17 15.0851 -05 47 48.757 
2020 11 17.586557 23 17 15.0839 -05 47 48.785 
2020 11 17.587135 23 17 15.0832 -05 47 48.798 
2020 11 17.587714 23 17 15.0810 -05 47 48.763 
2020 11 17.588872 23 17 15.0793 -05 47 48.789 
2020 11 17.590029 23 17 15.0768 -05 47 48.778 
2020 11 17.590608 23 17 15.0759 -05 47 48.805 
2020 11 17.591186 23 17 15.0727 -05 47 48.822 
2020 11 17.591765 23 17 15.0722 -05 47 48.813 
2020 11 17.592344 23 17 15.0714 -05 47 48.799 
2020 11 17.593501 23 17 15.0695 -05 47 48.811 
2020 11 17.594878 23 17 15.0665 -05 47 48.815 
2020 11 17.595457 23 17 15.0648 -05 47 48.808 
2020 11 17.596036 23 17 15.0620 -05 47 48.821 
2020 11 17.597193 23 17 15.0621 -05 47 48.822 
2020 11 17.597772 23 17 15.0587 -05 47 48.814 
2020 11 17.598351 23 17 15.0588 -05 47 48.836 
2020 11 17.599508 23 17 15.0554 -05 47 48.826 
2020 11 17.600087 23 17 15.0541 -05 47 48.831 
2020 11 17.600666 23 17 15.0512 -05 47 48.865 
2020 11 17.601823 23 17 15.0500 -05 47 48.881 
2020 11 17.602402 23 17 15.0486 -05 47 48.848 
2020 11 17.602980 23 17 15.0474 -05 47 48.822 
2020 11 17.603559 23 17 15.0468 -05 47 48.858 
2020 11 17.604716 23 17 15.0431 -05 47 48.829 
2020 11 17.605295 23 17 15.0423 -05 47 48.831 
2020 11 17.605874 23 17 15.0427 -05 47 48.855 
2020 11 17.607020 23 17 15.0384 -05 47 48.885 
2020 11 17.607598 23 17 15.0374 -05 47 48.873 
2020 11 17.608756 23 17 15.0361 -05 47 48.876 
2020 11 17.609334 23 17 15.0336 -05 47 48.835 
2020 11 17.610492 23 17 15.0310 -05 47 48.848 
2020 11 17.611071 23 17 15.0311 -05 47 48.894 
2020 11 17.612228 23 17 15.0259 -05 47 48.910 
2020 11 18.509196 23 17 13.4531 -05 47 46.380
2020 11 18.509774 23 17 13.4501 -05 47 46.350
2020 11 18.510932 23 17 13.4488 -05 47 46.349
2020 11 18.512078 23 17 13.4452 -05 47 46.357
2020 11 18.513235 23 17 13.4463 -05 47 46.341
2020 11 18.513814 23 17 13.4446 -05 47 46.346
2020 11 18.514392 23 17 13.4452 -05 47 46.350
2020 11 18.514971 23 17 13.4443 -05 47 46.353
2020 11 18.515550 23 17 13.4435 -05 47 46.341
2020 11 18.516128 23 17 13.4409 -05 47 46.359
2020 11 18.516707 23 17 13.4406 -05 47 46.328
2020 11 18.517286 23 17 13.4427 -05 47 46.320
2020 11 18.517865 23 17 13.4380 -05 47 46.310
2020 11 18.518443 23 17 13.4380 -05 47 46.320
2020 11 18.519022 23 17 13.4392 -05 47 46.326
2020 11 18.519601 23 17 13.4376 -05 47 46.330
2020 11 18.520179 23 17 13.4382 -05 47 46.294
2020 11 18.520758 23 17 13.4353 -05 47 46.300
2020 11 18.521337 23 17 13.4335 -05 47 46.308
2020 11 18.521916 23 17 13.4336 -05 47 46.258
2020 11 18.522494 23 17 13.4341 -05 47 46.268
2020 11 18.523073 23 17 13.4333 -05 47 46.233
2020 11 18.524230 23 17 13.4306 -05 47 46.226
2020 11 18.524809 23 17 13.4314 -05 47 46.231
2020 11 18.525388 23 17 13.4293 -05 47 46.256
2020 11 18.525955 23 17 13.4285 -05 47 46.226
2020 11 18.526534 23 17 13.4267 -05 47 46.227
2020 11 18.527112 23 17 13.4254 -05 47 46.252
2020 11 18.527691 23 17 13.4252 -05 47 46.241
2020 11 18.528270 23 17 13.4243 -05 47 46.213
2020 11 18.528848 23 17 13.4245 -05 47 46.212
2020 11 18.529427 23 17 13.4223 -05 47 46.209
2020 11 18.530006 23 17 13.4232 -05 47 46.208
2020 11 18.530584 23 17 13.4215 -05 47 46.221
2020 11 18.531163 23 17 13.4214 -05 47 46.216
2020 11 18.531742 23 17 13.4199 -05 47 46.183
2020 11 18.532321 23 17 13.4199 -05 47 46.192
2020 11 18.533478 23 17 13.4179 -05 47 46.188
2020 11 18.535214 23 17 13.4150 -05 47 46.127
2020 11 18.535793 23 17 13.4149 -05 47 46.173
2020 11 18.536372 23 17 13.4128 -05 47 46.150
2020 11 18.536939 23 17 13.4121 -05 47 46.163
2020 11 18.537517 23 17 13.4093 -05 47 46.168
2020 11 18.538096 23 17 13.4118 -05 47 46.142
2020 11 18.538675 23 17 13.4081 -05 47 46.146
2020 11 18.539253 23 17 13.4090 -05 47 46.120
2020 11 18.539832 23 17 13.4100 -05 47 46.120
2020 11 18.540411 23 17 13.4082 -05 47 46.116
2020 11 18.540990 23 17 13.4081 -05 47 46.116
2020 11 18.541568 23 17 13.4075 -05 47 46.139
2020 11 18.542147 23 17 13.4053 -05 47 46.115
2020 11 18.542726 23 17 13.4034 -05 47 46.115
2020 11 18.543304 23 17 13.4019 -05 47 46.106
2020 11 18.543883 23 17 13.4017 -05 47 46.120
2020 11 18.544462 23 17 13.4016 -05 47 46.089
2020 11 18.545041 23 17 13.4025 -05 47 46.080
2020 11 18.545619 23 17 13.3996 -05 47 46.071
2020 11 18.546198 23 17 13.4000 -05 47 46.047
2020 11 18.546777 23 17 13.3979 -05 47 46.047
2020 11 18.547355 23 17 13.3972 -05 47 46.086
2020 11 18.548513 23 17 13.3951 -05 47 46.034
2020 11 18.549091 23 17 13.3963 -05 47 46.022
2020 11 18.549670 23 17 13.3931 -05 47 46.078
2020 11 18.550249 23 17 13.3931 -05 47 46.023
2020 11 18.550828 23 17 13.3943 -05 47 46.040
2020 11 18.551406 23 17 13.3927 -05 47 46.030
2020 11 18.551985 23 17 13.3897 -05 47 45.996
2020 11 18.552564 23 17 13.3903 -05 47 46.037
2020 11 18.553142 23 17 13.3895 -05 47 46.045
2020 11 18.553721 23 17 13.3904 -05 47 46.021
2020 11 18.554300 23 17 13.3872 -05 47 46.016
2020 11 18.554878 23 17 13.3877 -05 47 45.984
2020 11 18.555457 23 17 13.3883 -05 47 46.003
2020 11 18.556036 23 17 13.3857 -05 47 45.979
2020 11 18.557182 23 17 13.3834 -05 47 46.011
2020 11 18.557760 23 17 13.3819 -05 47 45.968
2020 11 18.558918 23 17 13.3805 -05 47 45.947
2020 11 18.559497 23 17 13.3823 -05 47 45.943
2020 11 18.561811 23 17 13.3755 -05 47 45.962
2020 11 18.562390 23 17 13.3778 -05 47 45.923
2020 11 18.563547 23 17 13.3745 -05 47 45.935
2020 11 18.564126 23 17 13.3737 -05 47 45.912
2020 11 18.564705 23 17 13.3753 -05 47 45.927
2020 11 18.565284 23 17 13.3714 -05 47 45.897
2020 11 18.566441 23 17 13.3725 -05 47 45.891
2020 11 18.567020 23 17 13.3712 -05 47 45.886
2020 11 18.567598 23 17 13.3710 -05 47 45.900
2020 11 18.568177 23 17 13.3698 -05 47 45.857
2020 11 18.569334 23 17 13.3677 -05 47 45.878
2020 11 18.569913 23 17 13.3657 -05 47 45.844
2020 11 18.571071 23 17 13.3664 -05 47 45.838
2020 11 18.572228 23 17 13.3631 -05 47 45.858
2020 11 18.573374 23 17 13.3631 -05 47 45.890
2020 11 18.574531 23 17 13.3606 -05 47 45.831
2020 11 18.575110 23 17 13.3618 -05 47 45.871
2020 11 18.575689 23 17 13.3579 -05 47 45.832
2020 11 18.576267 23 17 13.3577 -05 47 45.805
2020 11 18.576846 23 17 13.3569 -05 47 45.822
2020 11 18.577425 23 17 13.3573 -05 47 45.835
2020 11 18.578003 23 17 13.3560 -05 47 45.826
2020 11 18.578582 23 17 13.3553 -05 47 45.791
2020 11 18.579740 23 17 13.3556 -05 47 45.811
2020 11 18.580897 23 17 13.3528 -05 47 45.774
2020 11 18.581476 23 17 13.3512 -05 47 45.780
2020 11 18.582633 23 17 13.3493 -05 47 45.753
2020 11 18.583212 23 17 13.3488 -05 47 45.746
2021 11 25.543015 23 25 28.1829 -04 58 25.298
2021 11 25.543293 23 25 28.1831 -04 58 25.343
2021 11 25.571493 23 25 28.1800 -04 58 25.397
2021 11 25.572396 23 25 28.1803 -04 58 25.410
2021 11 25.572731 23 25 28.1804 -04 58 25.400
2021 11 25.573079 23 25 28.1796 -04 58 25.414
2021 11 25.573414 23 25 28.1799 -04 58 25.363
2021 11 25.573762 23 25 28.1801 -04 58 25.396
2021 11 25.574109 23 25 28.1809 -04 58 25.407
2021 11 25.574444 23 25 28.1800 -04 58 25.395
2021 11 25.574792 23 25 28.1795 -04 58 25.415
2021 11 25.575127 23 25 28.1785 -04 58 25.394
2021 11 25.575475 23 25 28.1779 -04 58 25.430
2021 11 25.575822 23 25 28.1783 -04 58 25.412
2021 11 25.576157 23 25 28.1791 -04 58 25.432
2021 11 25.576505 23 25 28.1789 -04 58 25.443
2021 11 25.576840 23 25 28.1788 -04 58 25.439
2021 11 25.577188 23 25 28.1800 -04 58 25.398
2021 11 25.577535 23 25 28.1786 -04 58 25.422
2021 11 25.577870 23 25 28.1799 -04 58 25.446
2021 11 25.578218 23 25 28.1799 -04 58 25.423
2021 11 25.578553 23 25 28.1791 -04 58 25.410
2021 11 25.578900 23 25 28.1783 -04 58 25.430
2021 11 25.579248 23 25 28.1793 -04 58 25.438
2021 11 25.579583 23 25 28.1789 -04 58 25.434
2021 11 25.579931 23 25 28.1768 -04 58 25.405
2021 11 25.580278 23 25 28.1793 -04 58 25.406
2021 11 25.580613 23 25 28.1776 -04 58 25.411
2021 11 25.580961 23 25 28.1791 -04 58 25.410
2021 11 25.581296 23 25 28.1776 -04 58 25.423
2021 11 25.581644 23 25 28.1773 -04 58 25.417
2021 11 25.581991 23 25 28.1784 -04 58 25.427
2021 11 25.582326 23 25 28.1796 -04 58 25.436
2021 11 25.582674 23 25 28.1785 -04 58 25.424
2021 11 25.583009 23 25 28.1784 -04 58 25.443
2021 11 25.583356 23 25 28.1779 -04 58 25.415
2021 11 25.583692 23 25 28.1779 -04 58 25.441
2021 11 25.584039 23 25 28.1766 -04 58 25.427
2021 11 25.584387 23 25 28.1778 -04 58 25.458
2021 11 25.584722 23 25 28.1778 -04 58 25.428
2021 11 25.585069 23 25 28.1776 -04 58 25.433
2021 11 25.585405 23 25 28.1763 -04 58 25.453
2021 11 25.585752 23 25 28.1771 -04 58 25.441
2021 11 25.586100 23 25 28.1773 -04 58 25.444
2021 11 25.586435 23 25 28.1769 -04 58 25.428
2021 11 25.586782 23 25 28.1780 -04 58 25.427
2021 11 25.587118 23 25 28.1780 -04 58 25.458
2021 11 25.587465 23 25 28.1781 -04 58 25.466
2021 11 25.587812 23 25 28.1772 -04 58 25.466
2021 11 25.588148 23 25 28.1780 -04 58 25.439
2021 11 25.588495 23 25 28.1780 -04 58 25.414
2021 11 25.588831 23 25 28.1775 -04 58 25.471
2021 11 25.589178 23 25 28.1768 -04 58 25.471
2021 11 25.589525 23 25 28.1770 -04 58 25.453
2021 11 25.589861 23 25 28.1762 -04 58 25.464
2021 11 25.590544 23 25 28.1774 -04 58 25.477
2021 11 25.590891 23 25 28.1788 -04 58 25.462
2021 11 25.591238 23 25 28.1760 -04 58 25.482
2021 11 25.591574 23 25 28.1761 -04 58 25.453
2021 11 25.591921 23 25 28.1782 -04 58 25.455
2021 11 25.592257 23 25 28.1772 -04 58 25.454
2021 11 25.592604 23 25 28.1770 -04 58 25.497
2021 11 25.592951 23 25 28.1781 -04 58 25.462
2021 11 25.593287 23 25 28.1768 -04 58 25.468
2021 11 25.593634 23 25 28.1765 -04 58 25.500
2021 11 25.593970 23 25 28.1770 -04 58 25.448
2021 11 25.594317 23 25 28.1766 -04 58 25.488
2021 11 25.594664 23 25 28.1771 -04 58 25.458
2021 11 25.595000 23 25 28.1752 -04 58 25.502
2021 11 25.595347 23 25 28.1769 -04 58 25.503
2021 11 25.595683 23 25 28.1765 -04 58 25.476
2021 11 25.596030 23 25 28.1766 -04 58 25.508
2021 11 25.596377 23 25 28.1760 -04 58 25.481
2021 11 25.596713 23 25 28.1770 -04 58 25.487
2021 11 25.597060 23 25 28.1768 -04 58 25.465
2021 11 25.597396 23 25 28.1769 -04 58 25.467
2021 11 25.598090 23 25 28.1758 -04 58 25.515
2021 11 25.598426 23 25 28.1752 -04 58 25.479
2021 11 25.598773 23 25 28.1762 -04 58 25.498
2021 11 25.599109 23 25 28.1770 -04 58 25.468
2021 11 25.599456 23 25 28.1755 -04 58 25.509
2021 11 25.599803 23 25 28.1764 -04 58 25.508
2021 11 25.642546 23 25 28.1704 -04 58 25.633
2021 11 25.642882 23 25 28.1703 -04 58 25.630
2021 11 25.643229 23 25 28.1707 -04 58 25.618
2021 11 25.643576 23 25 28.1723 -04 58 25.639
2021 11 25.643924 23 25 28.1700 -04 58 25.676
2021 11 25.644618 23 25 28.1693 -04 58 25.707
2021 11 25.644965 23 25 28.1702 -04 58 25.681
2021 11 25.645301 23 25 28.1689 -04 58 25.629
2021 11 25.645648 23 25 28.1699 -04 58 25.679
2021 11 25.645995 23 25 28.1704 -04 58 25.618
2021 11 25.646343 23 25 28.1696 -04 58 25.679
2021 11 25.646690 23 25 28.1687 -04 58 25.697
2021 11 25.647025 23 25 28.1709 -04 58 25.673
2021 11 25.647373 23 25 28.1704 -04 58 25.671
2021 11 25.647708 23 25 28.1697 -04 58 25.647
2021 11 25.649421 23 25 28.1694 -04 58 25.634
2021 11 25.649769 23 25 28.1693 -04 58 25.692
2021 11 25.650104 23 25 28.1677 -04 58 25.709
2021 11 25.650451 23 25 28.1682 -04 58 25.698
2021 11 25.650799 23 25 28.1682 -04 58 25.685
2021 11 25.651134 23 25 28.1702 -04 58 25.663
2021 11 25.651481 23 25 28.1690 -04 58 25.667
2021 11 25.651817 23 25 28.1688 -04 58 25.647
2021 11 25.652164 23 25 28.1688 -04 58 25.683
2021 11 25.652512 23 25 28.1690 -04 58 25.710
2021 11 25.653194 23 25 28.1681 -04 58 25.683
2021 11 25.653530 23 25 28.1678 -04 58 25.680
2021 11 25.654225 23 25 28.1676 -04 58 25.646
2021 11 25.654560 23 25 28.1670 -04 58 25.747
2021 11 25.655243 23 25 28.1674 -04 58 25.660
2021 11 26.582014 23 25 27.9002 -04 58 36.002
2021 11 26.582396 23 25 27.8988 -04 58 35.997
2021 11 26.582755 23 25 27.8977 -04 58 36.030
2021 11 26.585301 23 25 27.8978 -04 58 36.043
2021 11 26.586343 23 25 27.8967 -04 58 36.050
2021 11 26.587396 23 25 27.8971 -04 58 36.104
2021 11 26.588438 23 25 27.8956 -04 58 36.082
2021 11 26.589491 23 25 27.8933 -04 58 36.130
2021 11 26.590532 23 25 27.8936 -04 58 36.146
2021 11 26.591574 23 25 27.8929 -04 58 36.165
2021 11 26.592627 23 25 27.8930 -04 58 36.188
2021 11 26.593669 23 25 27.8910 -04 58 36.223
2021 11 26.594722 23 25 27.8885 -04 58 36.210
2021 11 26.595764 23 25 27.8901 -04 58 36.236
2021 11 26.596806 23 25 27.8898 -04 58 36.213
2021 11 26.597859 23 25 27.8876 -04 58 36.228
2021 11 26.598900 23 25 27.8881 -04 58 36.299
2021 11 26.599954 23 25 27.8862 -04 58 36.311
2021 11 26.600995 23 25 27.8855 -04 58 36.279
2021 11 26.602037 23 25 27.8840 -04 58 36.320
2021 11 26.603090 23 25 27.8865 -04 58 36.346
2021 11 26.604132 23 25 27.8841 -04 58 36.383
2021 11 26.605185 23 25 27.8831 -04 58 36.378
2021 11 26.606227 23 25 27.8807 -04 58 36.379
2021 11 26.607269 23 25 27.8809 -04 58 36.390
