ABS 	data_type       	    #ABS (absolute), REL (tangential), DIF (differential coorinates) or CPV (camera pointing vector)
Triton 	moon_entry         	    #Target body
0		time_entry             	#First time entry
3		amount_time_entries  	#Amount of time entries
DATE    time_type          	    #JD, MJD, J2000, DATE, MINsinceJDaddingtheJD
utc		time_scale		        #time scale,lower case
0		time_delta          	#hours away from standard time scale (i.e. utc-3 is -3)
3		RA_entry           	    #First RA or X entry
6		DEC_entry             	#First DEC or Y entry
1		number_observatories  	#Amount of observatories, needs extra definition which one if 1
286		observatory       	    #Ignored if more than 1 observatory
0		observatory_entrace	    #Ignored if 1 observatory
8		relative_body_entry  	#Ignored if ABS, can either be a name or entry position
False	process_relative        #Switch for processing relative observations or not
J2000   Epoch of equinox        #J2000, B1950
Neptune central_body            #name or number
2024 10 29.530521 23 51 49.2228 -02 19 33.428 
2024 10 29.531227 23 51 49.2168 -02 19 33.501 
2024 10 29.531921 23 51 49.2188 -02 19 33.478 
2024 10 29.532627 23 51 49.2128 -02 19 33.501 
2024 10 29.533322 23 51 49.2083 -02 19 33.492 
2024 10 29.534028 23 51 49.2045 -02 19 33.526 
2024 10 29.534722 23 51 49.2036 -02 19 33.597 
2024 10 29.535428 23 51 49.2003 -02 19 33.561 
2024 10 29.544097 23 51 49.1604 -02 19 33.777 
2024 10 29.547685 23 51 49.1449 -02 19 33.871 
2024 10 29.551285 23 51 49.1289 -02 19 34.002 
2024 10 29.554873 23 51 49.1128 -02 19 33.985 
2024 10 29.558472 23 51 49.0959 -02 19 34.136 
2024 10 29.562060 23 51 49.0803 -02 19 34.235 
2024 10 29.565660 23 51 49.0638 -02 19 34.333 
2024 10 29.569248 23 51 49.0498 -02 19 34.454 
2024 10 29.572847 23 51 49.0326 -02 19 34.649 
2024 10 29.576435 23 51 49.0156 -02 19 34.715 
2024 10 29.584780 23 51 48.9770 -02 19 34.861 
2024 10 29.588380 23 51 48.9620 -02 19 34.966 
2024 10 29.591968 23 51 48.9492 -02 19 35.124 
2024 10 29.595567 23 51 48.9327 -02 19 35.152 
2024 10 29.602755 23 51 48.8995 -02 19 35.346 
2024 10 29.617130 23 51 48.8303 -02 19 35.838 
2024 10 30.584792 23 51 44.5938 -02 20  1.965 
2024 10 30.586285 23 51 44.5904 -02 20  2.009 
2024 10 30.587095 23 51 44.5850 -02 20  2.042 
2024 10 30.587917 23 51 44.5821 -02 20  1.975 
2024 10 30.588727 23 51 44.5825 -02 20  1.979 
2024 10 30.589549 23 51 44.5752 -02 20  2.067 
2024 10 30.590359 23 51 44.5731 -02 20  2.074 
2024 10 30.591181 23 51 44.5670 -02 20  2.121 
2024 10 30.591991 23 51 44.5648 -02 20  2.102 
2024 10 30.593623 23 51 44.5592 -02 20  2.210 
2024 10 30.594444 23 51 44.5547 -02 20  2.148 
2024 10 30.595255 23 51 44.5501 -02 20  2.262 
2024 10 30.596076 23 51 44.5452 -02 20  2.238 
2024 10 30.596887 23 51 44.5428 -02 20  2.279 
2024 10 30.597708 23 51 44.5405 -02 20  2.282 
2024 10 30.598519 23 51 44.5361 -02 20  2.325 
2024 10 30.599340 23 51 44.5342 -02 20  2.251 
2024 10 30.600162 23 51 44.5286 -02 20  2.287 
2024 10 30.600972 23 51 44.5247 -02 20  2.354 
2024 10 30.601794 23 51 44.5205 -02 20  2.416 
2024 10 30.602604 23 51 44.5164 -02 20  2.424 
2024 10 30.603426 23 51 44.5121 -02 20  2.372 
2024 10 30.604236 23 51 44.5119 -02 20  2.414 
2024 10 30.605058 23 51 44.5083 -02 20  2.502 
2024 10 30.605868 23 51 44.5034 -02 20  2.524 
2024 10 30.606690 23 51 44.5004 -02 20  2.491 
2024 10 30.607500 23 51 44.4975 -02 20  2.561 
2024 10 30.608322 23 51 44.4909 -02 20  2.576 
2024 10 30.609132 23 51 44.4914 -02 20  2.548 
2024 10 30.629687 23 51 44.3998 -02 20  3.167 
2024 10 30.633275 23 51 44.3814 -02 20  3.231 
2024 10 30.636875 23 51 44.3643 -02 20  3.381 
2024 10 30.640463 23 51 44.3492 -02 20  3.442 
2024 10 30.647650 23 51 44.3165 -02 20  3.624 
2024 10 30.651250 23 51 44.3032 -02 20  3.674 
2024 10 30.654838 23 51 44.2861 -02 20  3.846 
2024 10 30.662025 23 51 44.2518 -02 20  4.040 
2024 10 30.665625 23 51 44.2371 -02 20  4.060 
2024 11  3.577465 23 51 27.9828 -02 21 43.536 
2024 11  3.578287 23 51 27.9824 -02 21 43.497 
2024 11  3.579097 23 51 27.9763 -02 21 43.595 
2024 11  3.579907 23 51 27.9717 -02 21 43.629 
2024 11  3.580729 23 51 27.9726 -02 21 43.575 
2024 11  3.581539 23 51 27.9667 -02 21 43.635 
2024 11  3.582361 23 51 27.9619 -02 21 43.675 
2024 11  3.583171 23 51 27.9578 -02 21 43.693 
2024 11  3.583981 23 51 27.9532 -02 21 43.702 
2024 11  3.584803 23 51 27.9505 -02 21 43.778 
2024 11  3.585613 23 51 27.9498 -02 21 43.745 
2024 11  3.586424 23 51 27.9480 -02 21 43.684 
2024 11  3.587245 23 51 27.9409 -02 21 43.792 
2024 11  3.588056 23 51 27.9339 -02 21 43.797 
2024 11  3.588877 23 51 27.9344 -02 21 43.798 
2024 11  3.589688 23 51 27.9333 -02 21 43.814 
2024 11  3.590509 23 51 27.9298 -02 21 43.896 
2024 11  3.591319 23 51 27.9272 -02 21 43.847 
2024 11  3.592130 23 51 27.9235 -02 21 43.891 
2024 11  3.592951 23 51 27.9176 -02 21 43.972 
2024 11  3.594583 23 51 27.9146 -02 21 43.925 
2024 11  3.595394 23 51 27.9133 -02 21 43.917 
2024 11  3.597025 23 51 27.9029 -02 21 43.978 
2024 11  3.597836 23 51 27.8983 -02 21 44.025 
2024 11  3.598657 23 51 27.8929 -02 21 44.093 
2024 11  3.599468 23 51 27.8934 -02 21 44.127 
2024 11  3.600289 23 51 27.8895 -02 21 44.070 
2024 11  3.601100 23 51 27.8881 -02 21 44.115 
2024 12  2.555046 23 50 17.4687 -02 28 21.185
2024 12  2.555521 23 50 17.4709 -02 28 21.215
2024 12  2.555984 23 50 17.4677 -02 28 21.179
2024 12  2.556447 23 50 17.4697 -02 28 21.183
2024 12  2.556921 23 50 17.4693 -02 28 21.213
2024 12  2.557384 23 50 17.4677 -02 28 21.215
2024 12  2.557859 23 50 17.4656 -02 28 21.203
2024 12  2.558322 23 50 17.4664 -02 28 21.240
2024 12  2.558785 23 50 17.4662 -02 28 21.196
2024 12  2.559259 23 50 17.4664 -02 28 21.192
2024 12  2.559722 23 50 17.4664 -02 28 21.214
2024 12  2.560197 23 50 17.4655 -02 28 21.199
2024 12  2.560660 23 50 17.4646 -02 28 21.214
2024 12  2.561123 23 50 17.4653 -02 28 21.206
2024 12  2.561597 23 50 17.4657 -02 28 21.218
2024 12  2.562060 23 50 17.4629 -02 28 21.218
2024 12  2.562535 23 50 17.4656 -02 28 21.204
2024 12  2.562998 23 50 17.4652 -02 28 21.209
2024 12  2.563461 23 50 17.4644 -02 28 21.211
2024 12  2.563935 23 50 17.4622 -02 28 21.216
2024 12  2.564410 23 50 17.4636 -02 28 21.212
2024 12  2.564873 23 50 17.4624 -02 28 21.202
2024 12  2.565336 23 50 17.4583 -02 28 21.262
2024 12  2.565810 23 50 17.4594 -02 28 21.256
2024 12  2.566273 23 50 17.4600 -02 28 21.248
2024 12  2.566748 23 50 17.4614 -02 28 21.201
2024 12  2.567211 23 50 17.4606 -02 28 21.207
2024 12  2.567685 23 50 17.4590 -02 28 21.220
2024 12  2.568160 23 50 17.4582 -02 28 21.243
2024 12  2.568623 23 50 17.4567 -02 28 21.267
2024 12  2.569097 23 50 17.4598 -02 28 21.230
2024 12  2.569560 23 50 17.4573 -02 28 21.242
2024 12  2.570035 23 50 17.4582 -02 28 21.237
2024 12  2.570498 23 50 17.4588 -02 28 21.220
2024 12  2.570961 23 50 17.4568 -02 28 21.256
2024 12  2.571435 23 50 17.4575 -02 28 21.251
2024 12  2.571898 23 50 17.4553 -02 28 21.247
2024 12  2.572836 23 50 17.4548 -02 28 21.239
2024 12  2.573310 23 50 17.4547 -02 28 21.224
2024 12  3.514028 23 50 16.8289 -02 28 23.109
2024 12  3.514502 23 50 16.8279 -02 28 23.098
2024 12  3.514965 23 50 16.8269 -02 28 23.123
2024 12  3.515440 23 50 16.8278 -02 28 23.129
2024 12  3.515903 23 50 16.8255 -02 28 23.120
2024 12  3.516366 23 50 16.8259 -02 28 23.111
2024 12  3.516840 23 50 16.8258 -02 28 23.119
2024 12  3.517303 23 50 16.8264 -02 28 23.133
2024 12  3.517778 23 50 16.8269 -02 28 23.128
2024 12  3.518241 23 50 16.8252 -02 28 23.123
2024 12  3.518715 23 50 16.8253 -02 28 23.128
2024 12  3.519178 23 50 16.8244 -02 28 23.156
2024 12  3.519641 23 50 16.8235 -02 28 23.106
2024 12  3.520116 23 50 16.8243 -02 28 23.145
2024 12  3.520579 23 50 16.8246 -02 28 23.144
2024 12  3.521053 23 50 16.8243 -02 28 23.112
2024 12  3.521516 23 50 16.8223 -02 28 23.157
2024 12  3.521979 23 50 16.8226 -02 28 23.142
2024 12  3.522454 23 50 16.8219 -02 28 23.128
2024 12  3.522917 23 50 16.8226 -02 28 23.113
2024 12  3.523391 23 50 16.8218 -02 28 23.094
2024 12  3.523854 23 50 16.8224 -02 28 23.126
2024 12  3.524317 23 50 16.8208 -02 28 23.132
2024 12  3.524792 23 50 16.8205 -02 28 23.090
2024 12  3.525255 23 50 16.8214 -02 28 23.155
2024 12  3.525729 23 50 16.8204 -02 28 23.123
2024 12  3.526192 23 50 16.8200 -02 28 23.100
2024 12  3.526655 23 50 16.8187 -02 28 23.139
2024 12  3.527130 23 50 16.8183 -02 28 23.128
2024 12  3.527593 23 50 16.8204 -02 28 23.130
2024 12  3.528067 23 50 16.8177 -02 28 23.106
2024 12  3.528530 23 50 16.8172 -02 28 23.110
2024 12  3.529468 23 50 16.8173 -02 28 23.122
2024 12  3.529942 23 50 16.8182 -02 28 23.134
2024 12  3.530405 23 50 16.8161 -02 28 23.119
2024 12  3.530880 23 50 16.8165 -02 28 23.168
2024 12  3.531343 23 50 16.8172 -02 28 23.113
2024 12  3.531817 23 50 16.8160 -02 28 23.129
2024 12  3.532280 23 50 16.8162 -02 28 23.119
2024 12  3.565382 23 50 16.7904 -02 28 23.158
2024 12  3.567581 23 50 16.7902 -02 28 23.191
2024 12  4.534907 23 50 16.2675 -02 28 24.293 
2024 12  4.535718 23 50 16.2653 -02 28 24.277 
2024 12  4.536539 23 50 16.2659 -02 28 24.332 
2024 12  4.537350 23 50 16.2642 -02 28 24.337 
2024 12  4.538171 23 50 16.2641 -02 28 24.298 
2024 12  4.538981 23 50 16.2640 -02 28 24.267 
2024 12  4.539803 23 50 16.2644 -02 28 24.287 
2024 12  4.540625 23 50 16.2637 -02 28 24.319 
2024 12  4.541435 23 50 16.2624 -02 28 24.287 
2024 12  4.542257 23 50 16.2636 -02 28 24.297 
2024 12  4.543067 23 50 16.2621 -02 28 24.285 
2024 12  4.543889 23 50 16.2612 -02 28 24.296 
2024 12  4.544699 23 50 16.2625 -02 28 24.319 
2024 12  4.545521 23 50 16.2599 -02 28 24.305 
2024 12  4.546331 23 50 16.2615 -02 28 24.300 
2024 12  4.547153 23 50 16.2597 -02 28 24.313 
2024 12  4.547963 23 50 16.2584 -02 28 24.301 
2024 12  4.548785 23 50 16.2596 -02 28 24.305 
2024 12  4.549595 23 50 16.2599 -02 28 24.292 
2024 12  4.550417 23 50 16.2579 -02 28 24.284 
2024 12  4.551227 23 50 16.2579 -02 28 24.283 
2024 12  4.552049 23 50 16.2557 -02 28 24.309 
2024 12  4.552870 23 50 16.2568 -02 28 24.303 
2024 12  4.553681 23 50 16.2575 -02 28 24.288 
2024 12  4.554502 23 50 16.2540 -02 28 24.287 
2024 12  4.556134 23 50 16.2572 -02 28 24.309 
2024 12  4.556944 23 50 16.2548 -02 28 24.326 
2024 12  4.560208 23 50 16.2524 -02 28 24.305 
2024 12  4.565116 23 50 16.2501 -02 28 24.333 
2024 12  4.565926 23 50 16.2503 -02 28 24.284 
2024 12  4.570590 23 50 16.2488 -02 28 24.288    









































































































































































































































































































