	id	timeframe	start_sec	end_sec	n_obs	duration_hours	residual_ra_last_mean	residual_ra_last_std	residual_dec_last_mean	residual_dec_last_std	start_dt	end_dt	weight_ra	weight_dec	mean_weight	weight_ra_scaled	weight_dec_scaled	mean_weight_scaled
676	689_nm0077	146	7.68068236e+07	7.68068236e+07	1	0.00000000e+00	-2.63418076e-02	1.34071797e-01	3.99649543e-01	6.84496117e-02	2002-06-08 11:13:43.584712	2002-06-08 11:13:43.584712	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
677	689_nm0077	147	7.68929946e+07	7.68929946e+07	1	0.00000000e+00	2.19960440e-02	1.34071797e-01	2.80270206e-01	6.84496117e-02	2002-06-09 11:09:54.584687	2002-06-09 11:09:54.584687	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
678	689_nm0077	148	7.69792159e+07	7.69792159e+07	1	0.00000000e+00	1.24413676e-01	1.34071797e-01	1.50109697e-01	6.84496117e-02	2002-06-10 11:06:55.884662	2002-06-10 11:06:55.884662	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
679	689_nm0077	149	7.70653867e+07	7.70653867e+07	1	0.00000000e+00	3.51063857e-02	1.34071797e-01	2.53937237e-01	6.84496117e-02	2002-06-11 11:03:06.684638	2002-06-11 11:03:06.684638	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
680	689_nm0077	150	7.71514664e+07	7.71514664e+07	1	0.00000000e+00	1.60389101e-01	1.34071797e-01	2.08041761e-01	6.84496117e-02	2002-06-12 10:57:46.384612	2002-06-12 10:57:46.384612	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
681	689_nm0077	151	7.72377076e+07	7.72377076e+07	1	0.00000000e+00	1.84291071e-01	1.34071797e-01	2.07763427e-01	6.84496117e-02	2002-06-13 10:55:07.584587	2002-06-13 10:55:07.584587	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
682	689_nm0077	152	7.74099776e+07	7.74099776e+07	1	0.00000000e+00	6.11235378e-02	1.34071797e-01	-3.32756834e-02	6.84496117e-02	2002-06-15 10:46:17.584536	2002-06-15 10:46:17.584536	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
683	689_nm0077	153	7.75822876e+07	7.75822876e+07	1	0.00000000e+00	9.94870623e-02	1.34071797e-01	1.78774471e-01	6.84496117e-02	2002-06-17 10:38:07.584484	2002-06-17 10:38:07.584484	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
684	689_nm0077	154	7.76684172e+07	7.76684172e+07	1	0.00000000e+00	-5.47088173e-02	1.34071797e-01	1.79936394e-01	6.84496117e-02	2002-06-18 10:33:37.184457	2002-06-18 10:33:37.184457	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
685	689_nm0077	155	7.77545871e+07	7.77545871e+07	1	0.00000000e+00	-3.13891038e-04	1.34071797e-01	2.29393459e-01	6.84496117e-02	2002-06-19 10:29:47.084431	2002-06-19 10:29:47.084431	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
686	689_nm0077	156	7.78407468e+07	7.78407468e+07	1	0.00000000e+00	1.25551237e-02	1.34071797e-01	1.59048633e-01	6.84496117e-02	2002-06-20 10:25:46.784404	2002-06-20 10:25:46.784404	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
687	689_nm0077	157	7.80131064e+07	7.80131064e+07	1	0.00000000e+00	5.18595364e-02	1.34071797e-01	3.26690309e-01	6.84496117e-02	2002-06-22 10:18:26.384350	2002-06-22 10:18:26.384350	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
688	689_nm0077	158	7.80992558e+07	7.80992558e+07	1	0.00000000e+00	1.78129632e-01	1.34071797e-01	1.92976859e-01	6.84496117e-02	2002-06-23 10:14:15.784323	2002-06-23 10:14:15.784323	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
689	689_nm0077	159	7.81854050e+07	7.81854050e+07	1	0.00000000e+00	-1.19814263e-02	1.34071797e-01	3.03782084e-01	6.84496117e-02	2002-06-24 10:10:04.984295	2002-06-24 10:10:04.984295	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
690	689_nm0077	160	7.83577235e+07	7.83577235e+07	1	0.00000000e+00	-1.05493223e-02	1.34071797e-01	3.53716281e-01	6.84496117e-02	2002-06-26 10:02:03.484240	2002-06-26 10:02:03.484240	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
691	689_nm0077	161	7.86162208e+07	7.86162208e+07	1	0.00000000e+00	9.53510799e-02	1.34071797e-01	2.66552923e-02	6.84496117e-02	2002-06-29 09:50:20.784158	2002-06-29 09:50:20.784158	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
692	689_nm0077	162	7.87023695e+07	7.87023695e+07	1	0.00000000e+00	-1.57386822e-01	1.34071797e-01	3.15758237e-01	6.84496117e-02	2002-06-30 09:46:09.484130	2002-06-30 09:46:09.484130	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
693	689_nm0077	163	7.87885283e+07	7.87885283e+07	1	0.00000000e+00	-4.26288450e-02	1.34071797e-01	2.16304802e-01	6.84496117e-02	2002-07-01 09:42:08.284103	2002-07-01 09:42:08.284103	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
694	689_nm0077	164	7.88746870e+07	7.88746870e+07	1	0.00000000e+00	-4.86866292e-03	1.34071797e-01	3.50861074e-01	6.84496117e-02	2002-07-02 09:38:06.984075	2002-07-02 09:38:06.984075	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
695	689_nm0077	165	7.91331526e+07	7.91331526e+07	1	0.00000000e+00	6.27354934e-02	1.34071797e-01	2.66281802e-01	6.84496117e-02	2002-07-05 09:25:52.583993	2002-07-05 09:25:52.583993	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
696	689_nm0077	166	7.92193718e+07	7.92193718e+07	1	0.00000000e+00	-3.29477019e-02	1.34071797e-01	1.56418341e-01	6.84496117e-02	2002-07-06 09:22:51.783965	2002-07-06 09:22:51.783965	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
697	689_nm0077	167	7.93054593e+07	7.93054593e+07	1	0.00000000e+00	3.96492517e-02	1.34071797e-01	1.03337768e-01	6.84496117e-02	2002-07-07 09:17:39.283938	2002-07-07 09:17:39.283938	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
698	689_nm0077	168	7.93916177e+07	7.93916177e+07	1	0.00000000e+00	-1.25683363e-01	1.34071797e-01	2.00605079e-01	6.84496117e-02	2002-07-08 09:13:37.683911	2002-07-08 09:13:37.683911	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
699	689_nm0077	169	7.94778366e+07	7.94778366e+07	1	0.00000000e+00	-7.27970218e-02	1.34071797e-01	3.15901214e-01	6.84496117e-02	2002-07-09 09:10:36.583884	2002-07-09 09:10:36.583884	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
700	689_nm0077	170	7.98224286e+07	7.98224286e+07	1	0.00000000e+00	-1.19891226e-02	1.34071797e-01	2.24262390e-01	6.84496117e-02	2002-07-13 08:53:48.583776	2002-07-13 08:53:48.583776	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
701	689_nm0077	171	8.03394266e+07	8.03394266e+07	1	0.00000000e+00	-4.43750985e-03	1.34071797e-01	2.20156887e-01	6.84496117e-02	2002-07-19 08:30:26.583614	2002-07-19 08:30:26.583614	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
702	689_nm0077	172	8.04255843e+07	8.04255843e+07	1	0.00000000e+00	1.56632902e-01	1.34071797e-01	3.82033865e-01	6.84496117e-02	2002-07-20 08:26:24.283587	2002-07-20 08:26:24.283587	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
703	689_nm0077	173	8.05117117e+07	8.05117117e+07	1	0.00000000e+00	2.35543443e-01	1.34071797e-01	3.31589416e-01	6.84496117e-02	2002-07-21 08:21:51.683560	2002-07-21 08:21:51.683560	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
704	689_nm0077	174	8.05978289e+07	8.05978289e+07	1	0.00000000e+00	9.86327159e-02	1.34071797e-01	5.55739878e-01	6.84496117e-02	2002-07-22 08:17:08.883534	2002-07-22 08:17:08.883534	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
705	689_nm0077	175	8.06840473e+07	8.06840473e+07	1	0.00000000e+00	-1.71658946e-01	1.34071797e-01	1.26822813e-01	6.84496117e-02	2002-07-23 08:14:07.283507	2002-07-23 08:14:07.283507	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
706	689_nm0077	176	8.12871403e+07	8.12871403e+07	1	0.00000000e+00	-8.87029010e-02	1.34071797e-01	1.72600030e-01	6.84496117e-02	2002-07-30 07:45:40.283325	2002-07-30 07:45:40.283325	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
707	689_nm0077	177	8.20625785e+07	8.20625785e+07	1	0.00000000e+00	1.77028745e-01	1.34071797e-01	8.31556033e-02	6.84496117e-02	2002-08-08 07:09:38.483110	2002-08-08 07:09:38.483110	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
708	689_nm0077	178	8.21487361e+07	8.21487361e+07	1	0.00000000e+00	-1.64266767e-01	1.34071797e-01	2.33085520e-01	6.84496117e-02	2002-08-09 07:05:36.083087	2002-08-09 07:05:36.083087	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
709	689_nm0077	179	8.23210007e+07	8.23210007e+07	1	0.00000000e+00	-4.73295920e-02	1.34071797e-01	-1.66341436e-01	6.84496117e-02	2002-08-11 06:56:40.683043	2002-08-11 06:56:40.683043	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
710	689_nm0077	180	8.24072089e+07	8.24072089e+07	1	0.00000000e+00	6.19650581e-02	1.34071797e-01	1.60469885e-01	6.84496117e-02	2002-08-12 06:53:28.883021	2002-08-12 06:53:28.883021	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
711	689_nm0077	181	8.24933232e+07	8.24933232e+07	1	0.00000000e+00	1.17028286e-01	1.34071797e-01	2.23983452e-01	6.84496117e-02	2002-08-13 06:48:43.182999	2002-08-13 06:48:43.182999	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
712	689_nm0077	182	8.33548844e+07	8.33548844e+07	1	0.00000000e+00	2.26530141e-01	1.34071797e-01	1.41254025e-01	6.84496117e-02	2002-08-23 06:08:04.382795	2002-08-23 06:08:04.382795	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
713	689_nm0077	183	8.34410526e+07	8.34410526e+07	1	0.00000000e+00	1.45849579e-01	1.34071797e-01	1.05651601e-01	6.84496117e-02	2002-08-24 06:04:12.582777	2002-08-24 06:04:12.582777	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
714	689_nm0077	184	8.35272107e+07	8.35272107e+07	1	0.00000000e+00	2.15200274e-01	1.34071797e-01	1.33440423e-01	6.84496117e-02	2002-08-25 06:00:10.682758	2002-08-25 06:00:10.682758	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
715	689_nm0077	185	8.36133183e+07	8.36133183e+07	1	0.00000000e+00	4.80255994e-02	1.34071797e-01	1.45813884e-01	6.84496117e-02	2002-08-26 05:55:18.282740	2002-08-26 05:55:18.282740	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
716	689_nm0077	186	8.36995373e+07	8.36995373e+07	1	0.00000000e+00	-8.27935453e-02	1.34071797e-01	8.18600726e-02	6.84496117e-02	2002-08-27 05:52:17.282723	2002-08-27 05:52:17.282723	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
717	689_nm0077	187	8.37857058e+07	8.37857058e+07	1	0.00000000e+00	-3.91464730e-02	1.34071797e-01	-1.44128446e-02	6.84496117e-02	2002-08-28 05:48:25.782706	2002-08-28 05:48:25.782706	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
718	689_nm0077	188	8.39580327e+07	8.39580327e+07	1	0.00000000e+00	-1.81654045e-02	1.34071797e-01	7.01952786e-02	6.84496117e-02	2002-08-30 05:40:32.682672	2002-08-30 05:40:32.682672	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
719	689_nm0077	189	8.40442014e+07	8.40442014e+07	1	0.00000000e+00	4.50008220e-02	1.34071797e-01	2.26666981e-01	6.84496117e-02	2002-08-31 05:36:41.382657	2002-08-31 05:36:41.382657	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
720	689_nm0077	190	8.41303600e+07	8.41303600e+07	1	0.00000000e+00	-1.30704307e-01	1.34071797e-01	2.07572115e-01	6.84496117e-02	2002-09-01 05:32:39.982641	2002-09-01 05:32:39.982641	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
721	689_nm0077	191	8.43887956e+07	8.43887956e+07	1	0.00000000e+00	2.99714291e-03	1.34071797e-01	1.89146446e-01	6.84496117e-02	2002-09-04 05:19:55.582598	2002-09-04 05:19:55.582598	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
722	689_nm0077	192	8.44749038e+07	8.44749038e+07	1	0.00000000e+00	1.21327604e-01	1.34071797e-01	1.16787213e-01	6.84496117e-02	2002-09-05 05:15:03.782584	2002-09-05 05:15:03.782584	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
723	689_nm0077	193	8.52503476e+07	8.52503476e+07	1	0.00000000e+00	4.67187004e-03	1.34071797e-01	1.79543088e-01	6.84496117e-02	2002-09-14 04:39:07.582480	2002-09-14 04:39:07.582480	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
724	689_nm0077	194	8.53365703e+07	8.53365703e+07	1	0.00000000e+00	-2.21574651e-02	1.34071797e-01	2.78107710e-01	6.84496117e-02	2002-09-15 04:36:10.282470	2002-09-15 04:36:10.282470	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
725	689_nm0077	195	8.56811677e+07	8.56811677e+07	1	0.00000000e+00	-1.68941090e-01	1.34071797e-01	2.37003368e-01	6.84496117e-02	2002-09-19 04:19:27.682435	2002-09-19 04:19:27.682435	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
726	689_nm0077	196	8.57673483e+07	8.57673483e+07	1	0.00000000e+00	1.84935857e-02	1.34071797e-01	1.94485935e-01	6.84496117e-02	2002-09-20 04:15:48.282427	2002-09-20 04:15:48.282427	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
727	689_nm0077	197	8.58534985e+07	8.58534985e+07	1	0.00000000e+00	-1.07115102e-01	1.34071797e-01	1.08451468e-01	6.84496117e-02	2002-09-21 04:11:38.482420	2002-09-21 04:11:38.482420	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
728	689_nm0077	198	8.59396590e+07	8.59396590e+07	1	0.00000000e+00	-3.22257947e-02	1.34071797e-01	2.54306378e-01	6.84496117e-02	2002-09-22 04:07:38.982413	2002-09-22 04:07:38.982413	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
729	689_nm0077	199	8.61119904e+07	8.61119904e+07	1	0.00000000e+00	1.39266405e-01	1.34071797e-01	8.45390662e-02	6.84496117e-02	2002-09-24 03:59:50.382401	2002-09-24 03:59:50.382401	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
730	689_nm0077	200	8.61981516e+07	8.61981516e+07	1	0.00000000e+00	1.68572127e-01	1.34071797e-01	1.72624906e-01	6.84496117e-02	2002-09-25 03:55:51.582396	2002-09-25 03:55:51.582396	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
731	689_nm0077	201	8.62843223e+07	8.62843223e+07	1	0.00000000e+00	6.06314164e-02	1.34071797e-01	1.11229868e-01	6.84496117e-02	2002-09-26 03:52:02.282391	2002-09-26 03:52:02.282391	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
732	689_nm0077	202	8.64566359e+07	8.64566359e+07	1	0.00000000e+00	4.10069363e-04	1.34071797e-01	2.43200685e-01	6.84496117e-02	2002-09-28 03:43:55.882383	2002-09-28 03:43:55.882383	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
733	689_nm0077	203	8.66289570e+07	8.66289570e+07	1	0.00000000e+00	1.42012221e-01	1.34071797e-01	3.42602931e-01	6.84496117e-02	2002-09-30 03:35:56.982377	2002-09-30 03:35:56.982377	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
734	689_nm0077	204	8.67151084e+07	8.67151084e+07	1	0.00000000e+00	4.94652245e-02	1.34071797e-01	3.09362303e-01	6.84496117e-02	2002-10-01 03:31:48.382375	2002-10-01 03:31:48.382375	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
735	689_nm0077	205	8.70597963e+07	8.70597963e+07	1	0.00000000e+00	2.51856755e-01	1.34071797e-01	2.90725152e-01	6.84496117e-02	2002-10-05 03:16:36.282371	2002-10-05 03:16:36.282371	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
736	689_nm0077	206	8.71459482e+07	8.71459482e+07	1	0.00000000e+00	7.65466602e-02	1.34071797e-01	7.47046041e-02	6.84496117e-02	2002-10-06 03:12:28.182372	2002-10-06 03:12:28.182372	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
737	689_nm0077	207	8.72321206e+07	8.72321206e+07	1	0.00000000e+00	-1.24000169e-01	1.34071797e-01	2.15666955e-01	6.84496117e-02	2002-10-07 03:08:40.582373	2002-10-07 03:08:40.582373	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
738	689_nm0077	208	8.73182830e+07	8.73182830e+07	1	0.00000000e+00	8.44092394e-05	1.34071797e-01	7.03591535e-02	6.84496117e-02	2002-10-08 03:04:42.982374	2002-10-08 03:04:42.982374	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
739	689_nm0077	209	8.74043745e+07	8.74043745e+07	1	0.00000000e+00	1.18456334e-01	1.34071797e-01	3.07019524e-01	6.84496117e-02	2002-10-09 02:59:34.482376	2002-10-09 02:59:34.482376	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
740	689_nm0077	210	8.75767811e+07	8.75767811e+07	1	0.00000000e+00	9.26521390e-02	1.34071797e-01	1.54086771e-01	6.84496117e-02	2002-10-11 02:53:01.082381	2002-10-11 02:53:01.082381	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
741	689_nm0077	211	8.91276833e+07	8.91276833e+07	1	0.00000000e+00	4.30716162e-02	1.34071797e-01	7.85287952e-02	6.84496117e-02	2002-10-29 01:41:23.282505	2002-10-29 01:41:23.282505	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
742	689_nm0077	212	8.92138994e+07	8.92138994e+07	1	0.00000000e+00	1.63774276e-01	1.34071797e-01	2.83059022e-01	6.84496117e-02	2002-10-30 01:38:19.382517	2002-10-30 01:38:19.382517	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
743	689_nm0077	213	8.93862102e+07	8.93862102e+07	1	0.00000000e+00	-2.93162721e-01	1.34071797e-01	3.27769334e-01	6.84496117e-02	2002-11-01 01:30:10.182541	2002-11-01 01:30:10.182541	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
744	689_nm0077	214	8.95584809e+07	8.95584809e+07	1	0.00000000e+00	-5.47175345e-02	1.34071797e-01	3.78108308e-01	6.84496117e-02	2002-11-03 01:21:20.882568	2002-11-03 01:21:20.882568	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
745	689_nm0077	215	8.96447179e+07	8.96447179e+07	1	0.00000000e+00	-6.24104702e-02	1.34071797e-01	4.08799348e-01	6.84496117e-02	2002-11-04 01:18:37.882582	2002-11-04 01:18:37.882582	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
746	689_nm0077	216	8.97308536e+07	8.97308536e+07	1	0.00000000e+00	6.55514892e-02	1.34071797e-01	3.29475766e-01	6.84496117e-02	2002-11-05 01:14:13.582596	2002-11-05 01:14:13.582596	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
747	689_nm0077	217	1.08688098e+08	1.08688098e+08	1	0.00000000e+00	1.24766050e-01	1.34071797e-01	2.65089246e-01	6.84496117e-02	2003-06-12 11:08:18.084614	2003-06-12 11:08:18.084614	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
748	689_nm0077	218	1.08774269e+08	1.08774269e+08	1	0.00000000e+00	-1.27996179e-01	1.34071797e-01	1.54126344e-01	6.84496117e-02	2003-06-13 11:04:28.884588	2003-06-13 11:04:28.884588	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
749	689_nm0077	219	1.08860389e+08	1.08860389e+08	1	0.00000000e+00	-5.81624307e-02	1.34071797e-01	5.05425244e-01	6.84496117e-02	2003-06-14 10:59:49.184561	2003-06-14 10:59:49.184561	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
750	689_nm0077	220	1.08946580e+08	1.08946580e+08	1	0.00000000e+00	2.26610613e-01	1.34071797e-01	4.24175042e-01	6.84496117e-02	2003-06-15 10:56:19.884535	2003-06-15 10:56:19.884535	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
751	689_nm0077	221	1.09032750e+08	1.09032750e+08	1	0.00000000e+00	8.30760247e-03	1.34071797e-01	1.71460210e-01	6.84496117e-02	2003-06-16 10:52:30.384508	2003-06-16 10:52:30.384508	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
752	689_nm0077	222	1.09549680e+08	1.09549680e+08	1	0.00000000e+00	-2.12690333e-02	1.34071797e-01	2.30187023e-01	6.84496117e-02	2003-06-22 10:28:00.384347	2003-06-22 10:28:00.384347	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
753	689_nm0077	223	1.09635810e+08	1.09635810e+08	1	0.00000000e+00	1.67351477e-01	1.34071797e-01	6.12538355e-03	6.84496117e-02	2003-06-23 10:23:29.884320	2003-06-23 10:23:29.884320	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
754	689_nm0077	224	1.09722030e+08	1.09722030e+08	1	0.00000000e+00	2.59211198e-02	1.34071797e-01	3.54244233e-01	6.84496117e-02	2003-06-24 10:20:29.984293	2003-06-24 10:20:29.984293	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
755	689_nm0077	225	1.09808179e+08	1.09808179e+08	1	0.00000000e+00	1.72107611e-01	1.34071797e-01	4.98761554e-02	6.84496117e-02	2003-06-25 10:16:19.384266	2003-06-25 10:16:19.384266	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
756	689_nm0077	226	1.09894339e+08	1.09894339e+08	1	0.00000000e+00	1.24711899e-01	1.34071797e-01	1.72161427e-01	6.84496117e-02	2003-06-26 10:12:18.784239	2003-06-26 10:12:18.784239	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
757	689_nm0077	227	1.09980458e+08	1.09980458e+08	1	0.00000000e+00	-5.68340306e-03	1.34071797e-01	3.43511460e-01	6.84496117e-02	2003-06-27 10:07:37.884212	2003-06-27 10:07:37.884212	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
758	689_nm0077	228	1.10152827e+08	1.10152827e+08	1	0.00000000e+00	2.34668127e-02	1.34071797e-01	1.91791579e-02	6.84496117e-02	2003-06-29 10:00:26.684158	2003-06-29 10:00:26.684158	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
759	689_nm0077	229	1.10239016e+08	1.10239016e+08	1	0.00000000e+00	2.44761536e-03	1.34071797e-01	2.87268591e-01	6.84496117e-02	2003-06-30 09:56:55.984130	2003-06-30 09:56:55.984130	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
760	689_nm0077	230	1.10325084e+08	1.10325084e+08	1	0.00000000e+00	2.40838255e-01	1.34071797e-01	2.80813464e-01	6.84496117e-02	2003-07-01 09:51:24.284103	2003-07-01 09:51:24.284103	2.36687544e+12	9.08046918e+12	5.72367231e+12	2.36687544e+12	9.08046918e+12	5.72367231e+12
